timestamp,object_id,verb_id,time,date,account_name
2018-04-29T16:39:56,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:39:56,2018-04-29,aalexan9
2018-04-30T18:56:47,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:56:47,2018-04-30,aalexan9
2018-04-29T16:37:03,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:37:03,2018-04-29,aalexan9
2018-04-30T10:42:27,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,10:42:27,2018-04-30,aalexan9
2018-04-19T11:51:55,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,11:51:55,2018-04-19,aalexan9
2018-04-30T18:56:52,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:56:52,2018-04-30,aalexan9
2018-04-30T21:30:35,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,21:30:35,2018-04-30,aalexan9
2018-04-30T19:01:01,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 11/building_a_bridge.html,interacted,19:01:01,2018-04-30,aalexan9
2018-04-29T16:40:03,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,16:40:03,2018-04-29,aalexan9
2018-04-30T19:26:27,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,19:26:27,2018-04-30,aalexan9
2018-04-30T18:57:16,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 7/how_to_be_better_at_stress.html,interacted,18:57:16,2018-04-30,aalexan9
2018-04-26T15:03:08,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-101/id/4bffd09c-6def-444e-b1b2-e6abf6008b6f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:03:08,2018-04-26,aali1
2018-04-25T19:35:53,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-101/id/4bffd09c-6def-444e-b1b2-e6abf6008b6f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:35:53,2018-04-25,aali1
2018-04-26T15:02:43,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-101/id/4bffd09c-6def-444e-b1b2-e6abf6008b6f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:02:43,2018-04-26,aali1
2018-04-26T23:26:21,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-22/id/c69deb2f-c73f-4402-9cab-7a5551b1f567/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,23:26:21,2018-04-26,aameen
2018-04-26T23:26:01,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-22/id/c69deb2f-c73f-4402-9cab-7a5551b1f567/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,23:26:01,2018-04-26,aameen
2018-04-26T14:36:37,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-22/id/c69deb2f-c73f-4402-9cab-7a5551b1f567/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:36:37,2018-04-26,aameen
2018-04-26T14:36:50,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-22/id/c69deb2f-c73f-4402-9cab-7a5551b1f567/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:36:50,2018-04-26,aameen
2018-04-17T18:12:37,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-34/id/2323de0b-3db0-47f6-a3f8-d2cb8b496f8e/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:12:37,2018-04-17,aander27
2018-04-17T18:13:16,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/family_and_hope.html,interacted,18:13:16,2018-04-17,aander27
2018-04-25T19:04:34,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:04:34,2018-04-25,aandrade
2018-04-30T11:08:22,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,11:08:22,2018-04-30,aandrade
2018-04-26T22:21:43,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,22:21:43,2018-04-26,aandrade
2018-04-25T19:08:36,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:08:36,2018-04-25,aandrade
2018-04-28T19:50:26,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:50:26,2018-04-28,aandrade
2018-04-28T16:45:17,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:45:17,2018-04-28,aandrade
2018-04-26T22:49:54,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-23/id/6c75c0c5-2894-4e82-97cb-08f9836b0bdc/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,22:49:54,2018-04-26,aandrade
2018-04-25T19:16:57,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/i_am_not_your_asian_stereotype.html,interacted,19:16:57,2018-04-25,aandrade
2018-04-25T19:15:55,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 8/embracing_vulnerability.html,interacted,19:15:55,2018-04-25,aandrade
2018-04-25T19:16:29,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/cultural_competence.html,interacted,19:16:29,2018-04-25,aandrade
2018-04-25T19:16:43,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 10/the_girl_next_door.html,interacted,19:16:43,2018-04-25,aandrade
2018-04-25T19:12:36,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 1/intro_to_the_career_development_process.html,interacted,19:12:36,2018-04-25,aandrade
2018-04-25T19:20:10,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 9/building_a_financial_future.html,interacted,19:20:10,2018-04-25,aandrade
2018-04-25T19:19:38,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 9/one_life_changing_class.html,interacted,19:19:38,2018-04-25,aandrade
2018-04-25T19:19:55,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 9/learn_personal_finance.html,interacted,19:19:55,2018-04-25,aandrade
2018-04-25T19:12:07,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 2/career_development_guide.html,interacted,19:12:07,2018-04-25,aandrade
2018-04-25T19:14:56,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 3/prayer.html,interacted,19:14:56,2018-04-25,aandrade
2018-04-25T19:15:19,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 3/the_discipline_of_prayer.html,interacted,19:15:19,2018-04-25,aandrade
2018-04-25T19:15:38,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 7/how_to_be_better_at_stress.html,interacted,19:15:38,2018-04-25,aandrade
2018-04-28T12:41:04,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-98/id/b0e8ccc3-db51-4638-b1e6-3c7e72bd007d/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,12:41:04,2018-04-28,abatkoff
2018-04-30T12:24:53,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-98/id/b0e8ccc3-db51-4638-b1e6-3c7e72bd007d/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,12:24:53,2018-04-30,abatkoff
2018-04-28T12:41:17,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,12:41:17,2018-04-28,abatkoff
2018-04-30T19:44:27,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:44:27,2018-04-30,abeacom
2018-04-30T19:46:27,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:46:27,2018-04-30,abeacom
2018-04-30T18:56:28,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:56:28,2018-04-30,abeacom
2018-04-30T18:49:54,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-07/id/3f9ce2fd-a7ab-4d03-9786-a0bf251fdaaf/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:49:54,2018-04-30,abeacom
2018-04-30T19:46:33,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,19:46:33,2018-04-30,abeacom
2018-04-30T18:56:39,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,18:56:39,2018-04-30,abeacom
2018-04-30T22:54:53,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-59/id/2a1957c9-e6c5-4749-a6b2-19c9de0ac64f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,22:54:53,2018-04-30,abellm
2018-04-27T15:00:05,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-59/id/2a1957c9-e6c5-4749-a6b2-19c9de0ac64f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,15:00:05,2018-04-27,abellm
2018-04-29T19:05:32,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-33/id/862fd982-9d3d-4d87-b0e7-9413d28ebef0/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:05:32,2018-04-29,abenavi3
2018-04-25T14:27:08,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-33/id/862fd982-9d3d-4d87-b0e7-9413d28ebef0/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:27:08,2018-04-25,abenavi3
2018-04-29T19:05:37,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,19:05:37,2018-04-29,abenavi3
2018-04-27T21:56:27,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,21:56:27,2018-04-27,abenedic
2018-04-28T16:14:03,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,16:14:03,2018-04-28,abenedic
2018-04-26T08:33:37,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-09/id/db764ae2-362b-4606-b88b-39c34ccccb44/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,08:33:37,2018-04-26,abenedic
2018-04-27T21:56:32,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,21:56:32,2018-04-27,abenedic
2018-04-28T16:14:19,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 7/how_to_be_better_at_stress.html,interacted,16:14:19,2018-04-28,abenedic
2018-04-25T21:45:05,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-59/id/2a1957c9-e6c5-4749-a6b2-19c9de0ac64f/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,21:45:05,2018-04-25,abernocc
2018-05-01T03:32:54,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-103/id/36f5de7d-8527-48e1-93ad-55e24e2873d2/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,03:32:54,2018-05-01,abiondo
2018-04-26T00:25:23,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-103/id/36f5de7d-8527-48e1-93ad-55e24e2873d2/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,00:25:23,2018-04-26,abiondo
2018-04-25T23:45:22,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-103/id/36f5de7d-8527-48e1-93ad-55e24e2873d2/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,23:45:22,2018-04-25,abiondo
2018-04-26T01:50:02,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-103/id/36f5de7d-8527-48e1-93ad-55e24e2873d2/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,01:50:02,2018-04-26,abiondo
2018-05-01T03:37:31,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-103/id/36f5de7d-8527-48e1-93ad-55e24e2873d2/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,03:37:31,2018-05-01,abiondo
2018-05-01T03:37:35,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,03:37:35,2018-05-01,abiondo
2018-04-26T00:40:19,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 7/by_the_numbers.html,interacted,00:40:19,2018-04-26,abiondo
2018-04-26T00:26:42,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 2/career_development_guide.html,interacted,00:26:42,2018-04-26,abiondo
2018-04-25T20:34:22,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-49/id/0078f823-a194-41eb-81dd-44ab4820cac8/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,20:34:22,2018-04-25,abjaller
2018-04-29T12:11:18,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-55/id/530f954c-6fd1-4d0d-864f-aab946d13b95/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,12:11:18,2018-04-29,ablanch2
2018-04-26T19:14:29,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-55/id/530f954c-6fd1-4d0d-864f-aab946d13b95/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,19:14:29,2018-04-26,ablanch2
2018-04-29T12:11:28,https://sakailogin.nd.edu/access/content/group/d4d124f8-135e-4ff6-90dc-840974c10984/Week 12/capstone_instructions.html,interacted,12:11:28,2018-04-29,ablanch2
2018-04-26T14:28:50,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-25/id/43a53ccf-61f3-4d24-a1c0-5c249367f182/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,14:28:50,2018-04-26,abohling
2018-04-30T18:16:14,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-25/id/43a53ccf-61f3-4d24-a1c0-5c249367f182/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,18:16:14,2018-04-30,abohling
2018-04-30T13:17:33,https://sakailogin.nd.edu/portal/web/SP18-FYS-10102-05/id/444b73b5-fe3c-4e21-b4c3-6a684f4c5e71/url/https%3A%2F%2Fsakailogin.nd.edu%2Faccess%2Fcontent%2Fgroup%2Fd4d124f8-135e-4ff6-90dc-840974c10984%2FCoursework%2Fsp18fys10102_with_forwarding.html,experienced,13:17:33,2018-04-30,abojczuk
