25 37 12 => 8 22
25 37 12 => 34 12
25 37 12 => 25 103
25 37 12 => 23 10
17 37 12 37 12 => 37 107
17 37 12 37 12 => 22 12
12 29 36 => 1 8
12 29 36 => 12 22
12 15 => 0 159
12 15 => 37 38
12 15 => 21 62
12 15 => 12 32
12 15 => 36 22
12 15 => 25 15
16 5 => 23 13
37 12 25 11 => 13 11
31 36 => 12 44
36 12 10 30 => 4 13
34 12 22 28 => 37 16
36 17 => 36 9
36 17 => 37 10
18 7 => 36 33
18 7 => 37 47
18 7 => 25 43
18 7 => 12 34
36 12 15 => 0 11
36 12 15 => 37 14
7 25 => 36 18
7 25 => 37 52
7 25 => 12 12
13 => 0 9
13 => 37 200
13 => 11 177
13 => 12 115
13 => 25 40
13 => 36 64
13 => 18 11
2 12 26 => 33 9
36 2 => 26 16
3 37 => 12 67
12 11 => 13 46
12 11 => 37 53
12 11 => 12 36
12 11 => 25 31
12 11 => 36 26
12 11 => 18 24
27 36 => 12 33
26 => 37 79
26 => 2 43
26 => 33 323
26 => 12 34
26 => 36 27
26 => 25 16
13 37 12 37 12 => 31 10
13 37 12 37 12 => 7 8
13 37 12 37 12 => 37 67
13 37 12 37 12 => 25 8
13 37 12 37 12 => 36 10
13 37 12 37 12 => 18 10
36 12 1 => 37 13
36 12 1 => 29 8
11 25 12 => 37 12
25 22 28 34 => 37 16
36 6 => 37 12
11 => 0 14
11 => 13 77
11 => 37 168
11 => 12 89
11 => 25 89
11 => 36 75
11 => 18 52
1 => 0 13
1 => 37 291
1 => 29 71
1 => 12 81
1 => 36 72
1 => 25 46
25 36 12 13 => 37 8
36 12 20 => 37 9
21 12 37 => 12 53
25 17 32 => 37 27
31 37 12 => 31 8
31 37 12 => 37 66
31 37 12 => 36 11
31 37 12 => 25 13
31 12 => 7 45
31 12 => 37 94
31 12 => 1 14
31 12 => 29 39
31 12 => 25 46
31 12 => 36 23
31 12 => 18 77
33 37 => 12 242
1 37 12 37 12 15 => 0 17
21 37 12 => 37 158
21 37 12 => 25 16
21 37 12 => 36 12
21 37 12 => 9 10
21 37 12 => 19 22
37 12 22 28 => 34 114
37 12 22 28 => 37 14
37 12 22 28 => 12 12
22 12 => 37 8
22 12 => 28 12
5 => 37 49
5 => 16 184
5 => 36 16
5 => 23 33
5 => 12 22
6 36 => 19 10
6 36 => 12 43
19 20 => 37 8
19 20 => 6 185
37 12 37 => 3 8
37 12 37 => 12 15493
37 12 37 => 5 8
26 12 => 37 12
26 12 => 33 9
9 37 => 12 605
31 18 => 7 20
10 37 => 12 69
16 12 37 12 37 12 => 8 8
16 12 37 12 37 12 => 37 8
28 37 => 12 146
12 21 => 0 9
12 21 => 37 32
12 21 => 12 11
11 12 => 13 9
11 12 => 37 39
11 12 => 25 21
34 12 22 => 28 19
22 37 => 12 38
17 12 => 37 65
17 12 => 32 9
17 12 => 25 11
3 24 36 => 27 12
15 36 => 0 13
15 36 => 12 28
26 37 12 => 37 46
36 32 17 => 37 9
6 12 => 37 45
6 12 => 25 8
15 36 0 => 21 11
6 37 12 37 12 37 12 => 37 46
6 37 12 37 12 37 12 => 9 21
21 12 => 0 9
21 12 => 37 53
21 12 => 25 9
34 25 12 => 37 12
37 12 37 12 37 12 13 => 11 25
12 24 3 => 27 13
36 12 34 => 37 9
36 12 34 => 22 8
1 37 12 25 => 15 8
9 19 => 20 21
10 25 => 30 8
27 12 => 37 36
20 => 12 58
20 => 37 135
20 => 19 62
20 => 6 299
20 => 36 65
20 => 25 18
16 37 => 12 194
33 26 => 37 14
33 26 => 2 10
27 => 3 11
27 => 37 203
27 => 12 57
27 => 36 42
27 => 25 45
27 => 24 42
36 12 36 => 12 416
13 12 => 37 45
13 12 => 36 12
13 12 => 25 19
13 12 => 11 17
28 22 => 37 12
28 22 => 34 8
17 37 => 12 200
22 34 => 37 9
22 34 => 28 12
0 15 => 21 48
28 12 37 12 => 37 18
28 12 37 12 => 25 9
12 37 12 37 12 => 31 183
12 37 12 37 12 => 13 86
12 37 12 37 12 => 36 903
12 37 12 37 12 => 33 21
12 37 12 37 12 => 1 41
12 37 12 37 12 => 9 332
12 37 12 37 12 => 10 99
12 37 12 37 12 => 7 38
12 37 12 37 12 => 37 7338
12 37 12 37 12 => 2 123
12 37 12 37 12 => 26 16
12 37 12 37 12 => 8 309
12 37 12 37 12 => 20 49
12 37 12 37 12 => 16 17
12 37 12 37 12 => 23 46
12 37 12 37 12 => 0 66
12 37 12 37 12 => 4 18
12 37 12 37 12 => 11 36
12 37 12 37 12 => 29 84
12 37 12 37 12 => 15 114
12 37 12 37 12 => 22 97
12 37 12 37 12 => 18 78
12 37 12 37 12 => 6 17
12 37 12 37 12 => 3 104
12 37 12 37 12 => 32 136
12 37 12 37 12 => 17 37
12 37 12 37 12 => 30 17
12 37 12 37 12 => 5 12
12 37 12 37 12 => 34 92
12 37 12 37 12 => 25 733
12 37 12 37 12 => 24 47
12 37 12 37 12 => 19 91
15 0 => 37 9
15 0 => 36 14
15 0 => 21 166
15 0 => 12 11
0 => 25 19
0 => 37 165
0 => 1 9
0 => 11 8
0 => 21 231
0 => 12 97
0 => 18 8
0 => 15 69
0 => 36 110
0 => 20 18
0 => 19 14
28 34 => 36 18
28 34 => 37 81
28 34 => 25 40
28 34 => 12 41
25 12 3 => 24 9
12 29 => 37 45
12 29 => 36 32
12 29 => 1 191
12 29 => 25 21
12 29 => 12 35
25 26 => 33 15
17 36 12 => 37 44
12 37 12 37 12 7 => 37 9
12 37 12 37 12 7 => 18 11
25 13 => 37 29
25 13 => 36 10
25 13 => 11 14
25 13 => 12 10
23 37 12 37 => 12 37
1 37 12 37 12 25 => 15 8
1 37 12 37 12 25 => 37 9
6 20 19 => 37 18
12 17 => 37 35
12 17 => 32 66
12 17 => 36 17
12 17 => 12 18
32 36 => 17 17
32 36 => 12 30
16 => 5 24
16 => 37 200
16 => 23 15
16 => 12 38
16 => 36 35
16 => 25 31
1 36 => 29 8
1 36 => 12 53
6 => 37 195
6 => 19 72
6 => 12 79
6 => 20 98
6 => 36 68
6 => 25 35
37 12 25 32 => 17 44
30 12 => 37 22
16 25 => 37 21
26 2 => 37 17
26 2 => 33 10
22 => 37 40
22 => 28 363
22 => 12 32
22 => 36 15
22 => 25 12
22 => 34 25
21 => 0 62
21 => 37 237
21 => 19 8
21 => 12 84
21 => 15 23
21 => 36 56
21 => 25 48
11 18 => 36 9
11 18 => 37 8
11 18 => 12 9
29 37 12 => 37 68
29 37 12 => 36 11
29 37 12 => 1 8
29 37 12 => 25 10
25 26 33 => 37 8
1 37 12 15 => 0 8
12 19 => 12 33
12 19 => 37 40
12 19 => 6 53
12 19 => 25 11
12 19 => 36 29
12 19 => 20 142
19 36 12 => 37 24
25 37 12 15 => 0 12
29 25 => 1 13
31 18 7 => 12 9
37 12 26 => 2 14
28 37 12 => 37 98
28 37 12 => 36 8
28 37 12 => 25 15
1 12 => 37 55
1 12 => 29 10
25 0 36 => 15 9
33 12 => 3 10
33 12 => 37 53
36 12 25 => 37 65
36 12 25 => 32 9
36 12 25 => 36 19
36 12 25 => 12 27
33 2 26 => 37 9
30 37 => 12 119
17 25 37 => 12 51
37 12 25 => 31 18
37 12 25 => 13 44
37 12 25 => 36 162
37 12 25 => 33 18
37 12 25 => 26 15
37 12 25 => 1 22
37 12 25 => 9 10
37 12 25 => 10 49
37 12 25 => 37 406
37 12 25 => 2 63
37 12 25 => 12 214
37 12 25 => 8 17
37 12 25 => 20 41
37 12 25 => 16 11
37 12 25 => 23 32
37 12 25 => 0 49
37 12 25 => 4 11
37 12 25 => 11 22
37 12 25 => 15 50
37 12 25 => 32 56
37 12 25 => 18 18
37 12 25 => 6 21
37 12 25 => 3 59
37 12 25 => 17 33
37 12 25 => 30 13
37 12 25 => 22 29
37 12 25 => 29 57
37 12 25 => 34 75
37 12 25 => 19 33
19 => 12 74
19 => 37 162
19 => 6 89
19 => 25 17
19 => 36 60
19 => 20 210
31 => 7 15
31 => 37 125
31 => 29 14
31 => 12 351
31 => 25 21
31 => 36 47
31 => 18 32
17 32 => 36 13
17 32 => 37 65
17 32 => 25 9
17 32 => 12 18
25 32 => 17 58
25 32 => 37 8
25 29 => 37 19
25 29 => 1 58
24 37 => 12 107
17 25 12 => 37 23
12 2 33 => 26 10
36 11 => 37 11
6 36 12 37 12 => 37 11
6 36 12 37 12 => 9 8
36 4 => 37 9
17 12 37 12 => 37 48
25 30 => 37 8
25 30 => 10 8
28 36 => 12 34
8 36 => 12 129
31 36 12 => 37 21
12 0 => 37 68
12 0 => 21 35
12 0 => 12 44
12 0 => 15 45
12 0 => 36 41
12 0 => 25 9
36 29 1 => 37 8
25 8 => 37 12
34 25 => 36 8
34 25 => 37 35
34 25 => 22 10
34 25 => 12 15
20 37 12 => 37 67
20 37 12 => 36 20
20 37 12 => 9 21
25 2 26 => 33 47
4 36 12 => 37 24
36 0 21 => 37 9
37 12 11 12 => 25 8
15 0 36 => 21 8
3 25 => 24 10
36 26 => 33 13
12 37 12 => 31 296
12 37 12 => 13 192
12 37 12 => 36 1499
12 37 12 => 33 39
12 37 12 => 1 66
12 37 12 => 9 577
12 37 12 => 10 193
12 37 12 => 7 75
12 37 12 => 37 11795
12 37 12 => 2 190
12 37 12 => 26 22
12 37 12 => 8 557
12 37 12 => 6 30
12 37 12 => 20 80
12 37 12 => 16 34
12 37 12 => 27 10
12 37 12 => 34 133
12 37 12 => 0 121
12 37 12 => 4 26
12 37 12 => 11 86
12 37 12 => 15 197
12 37 12 => 29 137
12 37 12 => 18 167
12 37 12 => 21 13
12 37 12 => 28 8
12 37 12 => 3 165
12 37 12 => 32 234
12 37 12 => 17 76
12 37 12 => 30 34
12 37 12 => 5 24
12 37 12 => 23 78
12 37 12 => 22 147
12 37 12 => 25 1271
12 37 12 => 24 61
12 37 12 => 19 148
34 22 => 28 88
25 18 => 37 19
33 37 12 => 3 20
33 37 12 => 25 16
33 37 12 => 37 161
33 37 12 => 36 13
33 37 12 => 2 12
30 => 37 123
30 => 12 51
30 => 4 252
30 => 36 38
30 => 25 18
30 => 10 49
13 25 => 37 17
13 25 => 11 10
32 12 => 17 16
32 12 => 37 38
5 37 12 => 8 10
5 37 12 => 37 23
20 12 => 37 26
20 12 => 6 9
8 25 => 37 8
36 26 33 => 37 8
1 37 12 37 => 12 184
0 37 => 12 158
32 37 12 => 37 80
32 37 12 => 36 13
32 37 12 => 17 9
32 37 12 => 32 8
16 36 => 12 29
30 37 12 => 4 9
30 37 12 => 8 11
30 37 12 => 37 69
30 37 12 => 36 9
12 34 25 => 37 14
12 34 25 => 22 8
0 37 12 => 37 78
0 37 12 => 25 11
0 37 12 => 15 10
0 37 12 => 36 11
0 37 12 => 9 9
18 25 37 => 12 30
25 1 => 37 23
25 1 => 29 16
12 37 => 3 8
12 37 => 12 19204
12 37 => 5 9
6 20 => 36 9
6 20 => 37 44
6 20 => 19 24
6 20 => 12 13
20 6 => 37 126
20 6 => 36 36
20 6 => 25 30
20 6 => 19 50
20 6 => 12 50
4 => 37 163
4 => 23 8
4 => 12 67
4 => 36 40
4 => 25 51
4 => 10 27
4 => 30 24
12 5 => 16 20
12 5 => 37 10
12 5 => 23 11
5 12 => 37 9
37 12 25 32 17 => 37 29
18 36 => 7 12
18 36 => 12 63
28 36 12 => 37 22
6 12 37 12 => 37 28
6 12 37 12 => 9 10
18 12 => 37 29
18 12 => 25 10
21 25 => 37 30
21 25 => 12 8
4 37 12 => 37 92
4 37 12 => 8 13
4 37 12 => 36 14
4 37 12 => 25 11
4 37 12 => 23 11
25 23 => 5 26
34 37 12 37 => 12 104
33 12 37 12 => 37 37
18 25 37 12 => 37 9
18 25 37 12 => 25 8
37 => 13 9
37 => 32 10
37 => 23 9
37 => 25 12
37 => 15 11
37 => 22 9
37 => 18 9
37 => 8 11
37 => 3 14
37 => 2 8
37 => 19 9
37 => 5 15
37 => 12 25819
37 => 20 8
37 => 16 16
19 12 20 => 6 10
24 => 3 31
24 => 37 114
24 => 27 243
24 => 12 20
24 => 36 55
24 => 25 21
6 36 12 37 => 12 25
1 37 12 37 12 => 37 98
1 37 12 37 12 => 15 26
1 37 12 37 12 => 36 10
1 37 12 37 12 => 25 32
8 37 12 25 => 37 8
37 12 6 => 36 8
37 12 6 => 37 11
37 12 6 => 20 11
37 12 6 => 19 11
18 37 12 => 31 11
18 37 12 => 36 15
18 37 12 => 25 13
18 37 12 => 37 93
18 37 12 => 9 9
25 28 => 34 8
6 19 => 37 44
6 19 => 12 14
12 25 37 => 12 580
4 37 => 12 159
25 37 12 19 => 20 11
10 36 => 30 8
25 0 => 37 9
25 0 => 15 12
25 0 => 36 15
25 0 => 21 13
25 0 => 12 11
25 6 => 20 21
7 31 => 12 12
36 12 29 => 1 26
27 37 12 37 12 => 37 70
27 37 12 37 12 => 25 8
27 37 12 37 12 => 10 19
36 22 => 37 10
36 22 => 28 20
20 36 => 6 8
20 36 => 19 9
20 36 => 12 38
6 37 => 12 186
9 36 12 => 37 71
9 36 12 => 9 12
9 36 12 => 36 22
9 36 12 => 25 11
19 37 12 37 => 12 91
30 36 => 4 12
30 36 => 12 16
3 36 => 24 11
3 36 => 12 9
25 2 26 33 => 37 36
25 12 => 31 12
25 12 => 0 8
25 12 => 13 21
25 12 => 36 49
25 12 => 11 11
25 12 => 18 12
25 12 => 15 12
25 12 => 29 21
25 12 => 9 8
25 12 => 10 17
25 12 => 3 12
25 12 => 37 194
25 12 => 2 11
25 12 => 19 11
25 12 => 34 18
25 12 => 25 9
25 12 => 23 9
1 29 => 37 37
1 29 => 36 13
1 29 => 12 11
23 => 37 64
23 => 5 177
23 => 16 35
23 => 36 21
23 => 12 16
21 36 12 => 37 28
34 36 => 22 19
34 36 => 12 44
37 12 37 12 37 => 12 9514
37 12 => 31 415
37 12 => 13 247
37 12 => 36 2022
37 12 => 33 63
37 12 => 1 96
37 12 => 9 854
37 12 => 10 285
37 12 => 7 106
37 12 => 37 15563
37 12 => 2 258
37 12 => 26 36
37 12 => 8 814
37 12 => 6 49
37 12 => 20 113
37 12 => 16 50
37 12 => 27 24
37 12 => 0 179
37 12 => 4 41
37 12 => 11 127
37 12 => 29 210
37 12 => 15 267
37 12 => 32 320
37 12 => 18 250
37 12 => 21 26
37 12 => 28 24
37 12 => 3 246
37 12 => 17 102
37 12 => 30 58
37 12 => 22 193
37 12 => 5 37
37 12 => 23 126
37 12 => 34 164
37 12 => 25 1677
37 12 => 24 104
37 12 => 19 220
33 12 37 => 12 53
12 37 12 4 => 10 10
25 15 0 21 => 37 15
33 2 => 26 20
6 12 37 => 12 45
31 12 25 => 37 13
31 12 25 => 29 10
17 37 12 => 37 149
17 37 12 => 32 8
17 37 12 => 36 11
17 37 12 => 25 9
25 6 20 => 19 9
25 10 30 => 4 31
25 10 30 => 12 11
12 25 => 31 20
12 25 => 13 58
12 25 => 29 74
12 25 => 33 20
12 25 => 26 17
12 25 => 1 30
12 25 => 9 11
12 25 => 10 55
12 25 => 7 12
12 25 => 37 598
12 25 => 2 72
12 25 => 12 286
12 25 => 8 22
12 25 => 6 21
12 25 => 20 48
12 25 => 16 12
12 25 => 23 34
12 25 => 0 50
12 25 => 4 11
12 25 => 11 40
12 25 => 15 54
12 25 => 36 211
12 25 => 18 24
12 25 => 22 35
12 25 => 28 9
12 25 => 3 69
12 25 => 32 67
12 25 => 17 38
12 25 => 30 15
12 25 => 5 8
12 25 => 34 82
12 25 => 24 11
12 25 => 19 36
10 37 12 => 37 37
10 37 12 => 30 10
31 12 29 1 => 37 22
25 10 => 30 51
27 36 12 => 37 19
36 12 18 => 36 10
36 12 18 => 7 8
36 12 18 => 37 14
24 37 12 3 => 27 9
34 36 12 => 37 22
0 36 15 => 21 16
28 => 37 146
28 => 12 63
28 => 36 44
28 => 25 8
28 => 22 33
28 => 34 184
12 27 => 37 20
34 => 37 178
34 => 12 102
34 => 36 69
34 => 25 71
34 => 22 98
34 => 28 35
25 37 12 13 => 37 9
25 20 6 => 37 13
25 20 6 => 19 23
4 36 => 12 31
11 37 12 => 37 94
11 37 12 => 13 10
11 37 12 => 36 15
11 37 12 => 25 14
8 36 12 37 => 12 62
2 25 => 26 10
2 37 => 12 52
16 12 37 => 12 24
20 36 12 => 37 22
3 12 => 37 8
3 12 => 24 14
13 11 => 36 17
13 11 => 18 8
13 11 => 37 58
13 11 => 25 53
13 11 => 12 36
20 37 => 12 131
12 1 => 36 29
12 1 => 37 69
12 1 => 25 14
12 1 => 29 48
12 1 => 12 18
21 12 37 12 => 37 38
12 36 12 19 => 20 8
34 22 28 => 37 53
34 22 28 => 12 21
25 22 => 28 42
0 12 => 15 8
0 12 => 37 43
0 12 => 21 18
31 37 => 12 125
27 12 37 12 => 37 15
27 12 37 12 => 10 14
21 37 12 37 12 25 => 20 9
36 15 21 => 37 11
23 37 => 12 64
25 12 13 => 37 11
25 12 13 => 11 8
29 12 => 37 11
29 12 => 1 29
36 16 => 37 10
36 22 28 => 37 9
6 37 12 37 => 12 126
19 37 12 => 37 91
19 37 12 => 36 16
19 37 12 => 9 28
7 37 12 => 31 12
7 37 12 => 25 9
7 37 12 => 37 62
7 37 12 => 36 10
7 37 12 => 18 12
5 37 => 12 48
12 19 6 => 20 34
12 19 6 => 12 8
12 24 => 3 23
12 24 => 37 43
12 24 => 27 28
12 24 => 12 9
12 24 => 36 19
12 24 => 25 8
12 11 13 => 37 21
12 11 13 => 25 8
12 25 37 12 => 31 22
12 25 37 12 => 0 10
12 25 37 12 => 13 15
12 25 37 12 => 29 15
12 25 37 12 => 11 12
12 25 37 12 => 15 14
12 25 37 12 => 36 45
12 25 37 12 => 18 9
12 25 37 12 => 10 14
12 25 37 12 => 3 12
12 25 37 12 => 37 275
12 25 37 12 => 2 10
12 25 37 12 => 19 10
12 25 37 12 => 8 8
12 25 37 12 => 34 8
12 25 37 12 => 25 52
12 36 18 => 37 8
27 37 12 37 12 37 12 => 37 39
27 37 12 37 12 37 12 => 10 16
12 36 => 0 12
12 36 => 13 17
12 36 => 29 15
12 36 => 11 9
12 36 => 18 23
12 36 => 15 21
12 36 => 32 19
12 36 => 9 17
12 36 => 17 10
12 36 => 10 17
12 36 => 3 12
12 36 => 7 9
12 36 => 2 10
12 36 => 19 19
12 36 => 12 2457
12 36 => 25 26
12 36 => 8 12
12 36 => 20 12
12 36 => 1 11
19 6 => 36 9
19 6 => 37 19
19 6 => 20 42
19 6 => 12 14
27 37 12 => 37 113
27 37 12 => 36 20
27 37 12 => 25 17
27 37 12 => 10 33
36 12 37 12 13 => 11 8
37 12 6 20 => 19 8
12 25 0 => 15 12
12 25 0 => 36 12
12 25 0 => 12 11
12 34 => 37 52
12 34 => 12 42
12 34 => 36 35
12 34 => 25 29
12 34 => 22 53
12 34 => 28 10
25 13 11 => 37 8
12 26 33 => 37 12
1 37 => 12 285
30 10 => 37 24
37 12 5 => 16 13
37 12 5 => 23 8
32 12 17 => 37 9
3 27 => 36 8
3 27 => 37 22
3 27 => 25 8
3 27 => 24 34
12 20 19 => 6 8
36 12 37 12 => 31 36
36 12 37 12 => 13 18
36 12 37 12 => 36 231
36 12 37 12 => 9 54
36 12 37 12 => 10 17
36 12 37 12 => 7 8
36 12 37 12 => 37 1284
36 12 37 12 => 2 14
36 12 37 12 => 8 56
36 12 37 12 => 20 9
36 12 37 12 => 0 14
36 12 37 12 => 11 13
36 12 37 12 => 15 15
36 12 37 12 => 29 12
36 12 37 12 => 18 24
36 12 37 12 => 22 17
36 12 37 12 => 3 20
36 12 37 12 => 32 32
36 12 37 12 => 17 17
36 12 37 12 => 19 16
36 12 37 12 => 34 18
36 12 37 12 => 25 120
12 24 27 => 37 13
36 12 31 12 => 37 15
32 => 17 362
32 => 37 137
32 => 12 72
32 => 36 65
32 => 25 20
32 => 22 9
32 => 28 10
25 12 29 => 1 15
22 36 => 28 8
36 12 37 => 12 2102
12 29 36 12 => 1 9
25 17 => 32 34
36 29 => 37 10
36 29 => 1 16
16 12 37 12 => 37 17
25 3 => 37 9
25 3 => 24 51
7 18 => 37 21
7 18 => 25 15
36 25 => 37 47
36 25 => 36 11
36 25 => 12 13
7 36 12 => 37 28
23 37 12 => 8 11
23 37 12 => 37 37
20 19 => 36 8
20 19 => 37 28
20 19 => 6 18
17 37 12 37 => 12 149
3 => 37 70
3 => 27 81
3 => 12 41
3 => 36 27
3 => 25 19
3 => 24 250
1 37 12 => 31 11
1 37 12 => 37 185
1 37 12 => 29 19
1 37 12 => 15 14
1 37 12 => 36 15
1 37 12 => 25 24
12 16 => 36 9
12 16 => 37 28
12 16 => 5 16
16 37 12 => 36 8
16 37 12 => 8 42
16 37 12 => 37 122
0 15 21 => 37 25
0 15 21 => 12 10
36 12 37 12 18 => 7 11
24 37 12 37 => 12 56
9 12 => 37 82
9 12 => 36 19
9 12 => 18 9
36 33 => 37 8
25 37 12 29 => 1 18
26 37 => 12 76
36 15 => 0 12
36 15 => 36 11
36 15 => 37 8
36 15 => 21 25
25 36 => 13 11
25 36 => 12 275
15 0 12 => 21 8
36 20 => 36 9
36 20 => 37 9
36 20 => 6 15
7 12 25 => 37 10
11 37 => 12 165
36 12 => 31 65
36 12 => 27 9
36 12 => 13 71
36 12 => 29 49
36 12 => 33 10
36 12 => 1 35
36 12 => 9 151
36 12 => 10 33
36 12 => 7 17
36 12 => 37 2114
36 12 => 2 38
36 12 => 26 13
36 12 => 16 8
36 12 => 20 30
36 12 => 8 123
36 12 => 23 20
36 12 => 0 40
36 12 => 4 12
36 12 => 5 9
36 12 => 11 47
36 12 => 15 47
36 12 => 36 477
36 12 => 18 52
36 12 => 21 18
36 12 => 28 10
36 12 => 3 31
36 12 => 32 68
36 12 => 17 26
36 12 => 19 64
36 12 => 30 12
36 12 => 6 16
36 12 => 22 29
36 12 => 25 183
36 12 => 24 11
36 12 => 34 29
13 12 11 => 37 8
27 12 37 => 12 36
18 => 31 12
18 => 0 30
18 => 13 11
18 => 37 175
18 => 11 46
18 => 12 73
18 => 32 12
18 => 25 60
18 => 36 97
18 => 17 9
18 => 7 171
25 36 12 => 36 31
25 36 12 => 13 13
25 36 12 => 37 141
25 36 12 => 25 12
0 36 12 => 37 17
0 36 12 => 36 15
10 12 => 37 14
36 3 => 27 9
36 3 => 24 9
12 15 21 => 0 35
12 15 21 => 37 16
20 19 6 => 37 8
